timestamp_gmt,excel_serial_time_gmt,temperature_c,ph_totalscale
8/23/2012 15:30,41144.64584,26.21,8.097
8/23/2012 16:00,41144.66668,26.21,8.097
8/23/2012 16:30,41144.68751,26.2,8.095
8/23/2012 17:00,41144.70834,26.2,8.093
8/23/2012 17:30,41144.72918,26.2,8.094
8/23/2012 18:00,41144.75001,26.2,8.097
8/23/2012 18:30,41144.77084,26.2,8.098
8/23/2012 19:00,41144.79168,26.21,8.085
8/23/2012 19:30,41144.81251,26.24,8.089
8/23/2012 20:00,41144.83334,26.26,8.094
8/23/2012 20:30,41144.85418,26.3,8.098
8/23/2012 21:00,41144.87501,26.3,8.094
8/23/2012 21:30,41144.89584,26.31,8.1
8/23/2012 22:00,41144.91668,26.33,8.1
8/23/2012 22:30,41144.93751,26.34,8.102
8/23/2012 23:00,41144.95834,26.34,8.102
8/23/2012 23:30,41144.97918,26.35,8.101
8/24/2012 0:00,41145.00001,26.34,8.103
8/24/2012 0:30,41145.02084,26.33,8.103
8/24/2012 1:00,41145.04168,26.32,8.104
8/24/2012 1:30,41145.06251,26.36,8.102
8/24/2012 2:00,41145.08334,26.42,8.101
8/24/2012 2:30,41145.10418,26.49,8.097
8/24/2012 3:00,41145.12501,26.5,8.098
8/24/2012 3:30,41145.14584,26.41,8.1
8/24/2012 4:00,41145.16668,26.49,8.098
8/24/2012 4:30,41145.18751,26.49,8.1
8/24/2012 5:00,41145.20834,26.5,8.1
8/24/2012 5:30,41145.22918,26.5,8.1
8/24/2012 6:00,41145.25001,26.49,8.1
8/24/2012 6:30,41145.27084,26.46,8.098
8/24/2012 7:00,41145.29168,26.43,8.097
8/24/2012 7:30,41145.31251,26.45,8.102
8/24/2012 8:00,41145.33334,26.46,8.101
8/24/2012 8:30,41145.35418,26.53,8.098
8/24/2012 9:00,41145.37501,26.49,8.094
8/24/2012 9:30,41145.39584,26.54,8.099
8/24/2012 10:00,41145.41668,26.53,8.097
8/24/2012 10:30,41145.43751,26.54,8.097
8/24/2012 11:00,41145.45834,26.55,8.097
8/24/2012 11:30,41145.47918,26.54,8.099
8/24/2012 12:00,41145.50001,26.54,8.099
8/24/2012 12:30,41145.52084,26.53,8.102
8/24/2012 13:00,41145.54168,26.53,8.101
8/24/2012 13:30,41145.56251,26.52,8.098
8/24/2012 14:00,41145.58334,26.53,8.098
8/24/2012 14:30,41145.60418,26.51,8.099
8/24/2012 15:00,41145.62501,26.51,8.098
8/24/2012 15:30,41145.64584,26.49,8.099
8/24/2012 16:00,41145.66668,26.47,8.098
8/24/2012 16:30,41145.68751,26.44,8.095
8/24/2012 17:00,41145.70834,26.43,8.094
8/24/2012 17:30,41145.72918,26.43,8.092
8/24/2012 18:00,41145.75001,26.43,8.092
8/24/2012 18:30,41145.77084,26.44,8.094
8/24/2012 19:00,41145.79168,26.44,8.096
8/24/2012 19:30,41145.81251,26.44,8.099
8/24/2012 20:00,41145.83334,26.45,8.103
8/24/2012 20:30,41145.85418,26.51,8.103
8/24/2012 21:00,41145.87501,26.54,8.102
8/24/2012 21:30,41145.89584,26.54,8.102
8/24/2012 22:00,41145.91668,26.53,8.102
8/24/2012 22:30,41145.93751,26.58,8.097
8/24/2012 23:00,41145.95834,26.65,8.097
8/24/2012 23:30,41145.97918,26.63,8.098
8/25/2012 0:00,41146.00001,26.64,8.095
8/25/2012 0:30,41146.02084,26.63,8.098
8/25/2012 1:00,41146.04168,26.66,8.097
8/25/2012 1:30,41146.06251,26.68,8.1
8/25/2012 2:00,41146.08334,26.71,8.099
8/25/2012 2:30,41146.10418,26.71,8.099
8/25/2012 3:00,41146.12501,26.7,8.098
8/25/2012 3:30,41146.14584,26.69,8.097
8/25/2012 4:00,41146.16668,26.68,8.095
8/25/2012 4:30,41146.18751,26.68,8.096
8/25/2012 5:00,41146.20834,26.67,8.099
8/25/2012 5:30,41146.22918,26.68,8.098
8/25/2012 6:00,41146.25001,26.67,8.098
8/25/2012 6:30,41146.27084,26.67,8.099
8/25/2012 7:00,41146.29168,26.66,8.098
8/25/2012 7:30,41146.31251,26.66,8.098
8/25/2012 8:00,41146.33334,26.65,8.097
8/25/2012 8:30,41146.35418,26.64,8.096
8/25/2012 9:00,41146.37501,26.68,8.099
8/25/2012 9:30,41146.39584,26.68,8.098
8/25/2012 10:00,41146.41668,26.67,8.097
8/25/2012 10:30,41146.43751,26.67,8.098
8/25/2012 11:00,41146.45834,26.65,8.098
8/25/2012 11:30,41146.47918,26.64,8.099
8/25/2012 12:00,41146.50001,26.63,8.097
8/25/2012 12:30,41146.52084,26.62,8.097
8/25/2012 13:00,41146.54168,26.62,8.096
8/25/2012 13:30,41146.56251,26.61,8.096
8/25/2012 14:00,41146.58334,26.6,8.097
8/25/2012 14:30,41146.60418,26.6,8.096
8/25/2012 15:00,41146.62501,26.6,8.097
8/25/2012 15:30,41146.64584,26.59,8.097
8/25/2012 16:00,41146.66668,26.59,8.095
8/25/2012 16:30,41146.68751,26.59,8.091
8/25/2012 17:00,41146.70834,26.59,8.095
8/25/2012 17:30,41146.72918,26.58,8.096
8/25/2012 18:00,41146.75001,26.58,8.094
8/25/2012 18:30,41146.77084,26.57,8.091
8/25/2012 19:00,41146.79168,26.58,8.084
8/25/2012 19:30,41146.81251,26.58,8.092
8/25/2012 20:00,41146.83334,26.58,8.094
8/25/2012 20:30,41146.85418,26.57,8.098
8/25/2012 21:00,41146.87501,26.59,8.1
8/25/2012 21:30,41146.89584,26.61,8.101
8/25/2012 22:00,41146.91668,26.61,8.099
8/25/2012 22:30,41146.93751,26.61,8.098
8/25/2012 23:00,41146.95834,26.61,8.099
8/25/2012 23:30,41146.97918,26.62,8.098
8/26/2012 0:00,41147.00001,26.61,8.098
8/26/2012 0:30,41147.02084,26.61,8.099
8/26/2012 1:00,41147.04168,26.61,8.098
8/26/2012 1:30,41147.06251,26.6,8.1
8/26/2012 2:00,41147.08334,26.6,8.1
8/26/2012 2:30,41147.10418,26.6,8.101
8/26/2012 3:00,41147.12501,26.59,8.1
8/26/2012 3:30,41147.14584,26.58,8.099
8/26/2012 4:00,41147.16668,26.58,8.101
8/26/2012 4:30,41147.18751,26.57,8.099
8/26/2012 5:00,41147.20834,26.56,8.099
8/26/2012 5:30,41147.22918,26.55,8.1
8/26/2012 6:00,41147.25001,26.54,8.099
8/26/2012 6:30,41147.27084,26.52,8.099
8/26/2012 7:00,41147.29168,26.52,8.099
8/26/2012 7:30,41147.31251,26.51,8.099
8/26/2012 8:00,41147.33334,26.51,8.097
8/26/2012 8:30,41147.35418,26.51,8.094
8/26/2012 9:00,41147.37501,26.49,8.099
8/26/2012 9:30,41147.39584,26.49,8.098
8/26/2012 10:00,41147.41668,26.49,8.098
8/26/2012 10:30,41147.43751,26.49,8.099
8/26/2012 11:00,41147.45834,26.49,8.098
8/26/2012 11:30,41147.47918,26.49,8.099
8/26/2012 12:00,41147.50001,26.49,8.099
8/26/2012 12:30,41147.52084,26.48,8.1
8/26/2012 13:00,41147.54168,26.49,8.099
8/26/2012 13:30,41147.56251,26.5,8.103
8/26/2012 14:00,41147.58334,26.48,8.101
8/26/2012 14:30,41147.60418,26.48,8.101
8/26/2012 15:00,41147.62501,26.46,8.1
8/26/2012 15:30,41147.64584,26.45,8.101
8/26/2012 16:00,41147.66668,26.45,8.101
8/26/2012 16:30,41147.68751,26.46,8.1
8/26/2012 17:00,41147.70834,26.44,8.1
8/26/2012 17:30,41147.72918,26.44,8.101
8/26/2012 18:00,41147.75001,26.44,8.1
8/26/2012 18:30,41147.77084,26.45,8.099
8/26/2012 19:00,41147.79168,26.45,8.098
8/26/2012 19:30,41147.81251,26.45,8.1
8/26/2012 20:00,41147.83334,26.46,8.1
8/26/2012 20:30,41147.85418,26.48,8.1
8/26/2012 21:00,41147.87501,26.49,8.101
8/26/2012 21:30,41147.89584,26.5,8.1
8/26/2012 22:00,41147.91668,26.51,8.101
8/26/2012 22:30,41147.93751,26.52,8.1
8/26/2012 23:00,41147.95834,26.52,8.097
8/26/2012 23:30,41147.97918,26.52,8.102
8/27/2012 0:00,41148.00001,26.53,8.103
8/27/2012 0:30,41148.02084,26.53,8.103
8/27/2012 1:00,41148.04168,26.52,8.1
8/27/2012 1:30,41148.06251,26.51,8.106
8/27/2012 2:00,41148.08334,26.51,8.106
8/27/2012 2:30,41148.10418,26.52,8.106
8/27/2012 3:00,41148.12501,26.53,8.105
8/27/2012 3:30,41148.14584,26.52,8.102
8/27/2012 4:00,41148.16668,26.52,8.102
8/27/2012 4:30,41148.18751,26.51,8.101
8/27/2012 5:00,41148.20834,26.5,8.101
8/27/2012 5:30,41148.22918,26.5,8.098
8/27/2012 6:00,41148.25001,26.5,8.099
8/27/2012 6:30,41148.27084,26.5,8.094
8/27/2012 7:00,41148.29168,26.5,8.1
8/27/2012 7:30,41148.31251,26.5,8.099
8/27/2012 8:00,41148.33334,26.49,8.099
8/27/2012 8:30,41148.35418,26.49,8.096
8/27/2012 9:00,41148.37501,26.49,8.099
8/27/2012 9:30,41148.39584,26.48,8.1
8/27/2012 10:00,41148.41668,26.48,8.099
8/27/2012 10:30,41148.43751,26.48,8.098
8/27/2012 11:00,41148.45834,26.48,8.101
8/27/2012 11:30,41148.47918,26.48,8.1
8/27/2012 12:00,41148.50001,26.48,8.1
8/27/2012 12:30,41148.52084,26.48,8.098
8/27/2012 13:00,41148.54168,26.47,8.098
8/27/2012 13:30,41148.56251,26.48,8.102
8/27/2012 14:00,41148.58334,26.48,8.097
8/27/2012 14:30,41148.60418,26.46,8.101
8/27/2012 15:00,41148.62501,26.46,8.103
8/27/2012 15:30,41148.64584,26.45,8.101
8/27/2012 16:00,41148.66668,26.45,8.101
8/27/2012 16:30,41148.68751,26.44,8.1
8/27/2012 17:00,41148.70834,26.44,8.1
8/27/2012 17:30,41148.72918,26.43,8.098
8/27/2012 18:00,41148.75001,26.45,8.098
8/27/2012 18:30,41148.77084,26.45,8.099
8/27/2012 19:00,41148.79168,26.45,8.1
8/27/2012 19:30,41148.81251,26.46,8.099
8/27/2012 20:00,41148.83334,26.46,8.1
8/27/2012 20:30,41148.85418,26.47,8.099
8/27/2012 21:00,41148.87501,26.48,8.097
8/27/2012 21:30,41148.89584,26.48,8.1
8/27/2012 22:00,41148.91668,26.5,8.097
8/27/2012 22:30,41148.93751,26.53,8.103
8/27/2012 23:00,41148.95834,26.56,8.1
8/27/2012 23:30,41148.97918,26.56,8.099
8/28/2012 0:00,41149.00001,26.56,8.097
8/28/2012 0:30,41149.02084,26.55,8.099
8/28/2012 1:00,41149.04168,26.56,8.098
8/28/2012 1:30,41149.06251,26.55,8.098
8/28/2012 2:00,41149.08334,26.55,8.097
8/28/2012 2:30,41149.10418,26.54,8.097
8/28/2012 3:00,41149.12501,26.55,8.097
8/28/2012 3:30,41149.14584,26.56,8.099
8/28/2012 4:00,41149.16668,26.54,8.101
8/28/2012 4:30,41149.18751,26.5,8.099
8/28/2012 5:00,41149.20834,26.5,8.099
8/28/2012 5:30,41149.22918,26.48,8.1
8/28/2012 6:00,41149.25001,26.48,8.101
8/28/2012 6:30,41149.27084,26.48,8.101
8/28/2012 7:00,41149.29168,26.49,8.095
8/28/2012 7:30,41149.31251,26.49,8.098
8/28/2012 8:00,41149.33334,26.5,8.096
8/28/2012 8:30,41149.35418,26.5,8.094
8/28/2012 9:00,41149.37501,26.49,8.093
8/28/2012 9:30,41149.39584,26.49,8.091
8/28/2012 10:00,41149.41668,26.49,8.088
8/28/2012 10:30,41149.43751,26.49,8.092
8/28/2012 11:00,41149.45834,26.48,8.098
8/28/2012 11:30,41149.47918,26.49,8.099
8/28/2012 12:00,41149.50001,26.5,8.096
8/28/2012 12:30,41149.52084,26.5,8.099
8/28/2012 13:00,41149.54168,26.49,8.097
8/28/2012 13:30,41149.56251,26.49,8.092
8/28/2012 14:00,41149.58334,26.49,8.089
8/28/2012 14:30,41149.60418,26.49,8.094
8/28/2012 15:00,41149.62501,26.49,8.095
8/28/2012 15:30,41149.64584,26.49,8.097
8/28/2012 16:00,41149.66668,26.49,8.097
8/28/2012 16:30,41149.68751,26.49,8.091
8/28/2012 17:00,41149.70834,26.49,8.092
8/28/2012 17:30,41149.72918,26.49,8.094
8/28/2012 18:00,41149.75001,26.49,8.095
8/28/2012 18:30,41149.77084,26.49,8.096
8/28/2012 19:00,41149.79168,26.49,8.093
8/28/2012 19:30,41149.81251,26.48,8.096
8/28/2012 20:00,41149.83334,26.49,8.097
8/28/2012 20:30,41149.85418,26.49,8.098
8/28/2012 21:00,41149.87501,26.5,8.097
8/28/2012 21:30,41149.89584,26.51,8.098
8/28/2012 22:00,41149.91668,26.52,8.097
8/28/2012 22:30,41149.93751,26.53,8.091
8/28/2012 23:00,41149.95834,26.53,8.097
8/28/2012 23:30,41149.97918,26.53,8.091
8/29/2012 0:00,41150.00001,26.53,8.092
8/29/2012 0:30,41150.02084,26.52,8.091
8/29/2012 1:00,41150.04168,26.52,8.089
8/29/2012 1:30,41150.06251,26.63,8.094
8/29/2012 2:00,41150.08334,26.58,8.092
8/29/2012 2:30,41150.10418,26.55,8.094
8/29/2012 3:00,41150.12501,26.52,8.087
8/29/2012 3:30,41150.14584,26.45,8.077
8/29/2012 4:00,41150.16668,26.41,8.084
8/29/2012 4:30,41150.18751,26.39,8.088
8/29/2012 5:00,41150.20834,26.38,8.093
8/29/2012 5:30,41150.22918,26.41,8.087
8/29/2012 6:00,41150.25001,26.43,8.09
8/29/2012 6:30,41150.27084,26.48,8.091
8/29/2012 7:00,41150.29168,26.43,8.089
8/29/2012 7:30,41150.31251,26.44,8.084
8/29/2012 8:00,41150.33334,26.47,8.097
8/29/2012 8:30,41150.35418,26.43,8.093
8/29/2012 9:00,41150.37501,26.4,8.096
8/29/2012 9:30,41150.39584,26.37,8.094
8/29/2012 10:00,41150.41668,26.34,8.092
8/29/2012 10:30,41150.43751,26.34,8.093
8/29/2012 11:00,41150.45834,26.33,8.089
8/29/2012 11:30,41150.47918,26.33,8.094
8/29/2012 12:00,41150.50001,26.32,8.093
8/29/2012 12:30,41150.52084,26.32,8.092
8/29/2012 13:00,41150.54168,26.32,8.096
8/29/2012 13:30,41150.56251,26.31,8.09
8/29/2012 14:00,41150.58334,26.34,8.09
8/29/2012 14:30,41150.60418,26.34,8.095
8/29/2012 15:00,41150.62501,26.32,8.097
8/29/2012 15:30,41150.64584,26.3,8.1
8/29/2012 16:00,41150.66668,26.28,8.101
8/29/2012 16:30,41150.68751,26.27,8.099
8/29/2012 17:00,41150.70834,26.26,8.1
8/29/2012 17:30,41150.72918,26.26,8.095
8/29/2012 18:00,41150.75001,26.24,8.091
8/29/2012 18:30,41150.77084,26.23,8.091
8/29/2012 19:00,41150.79168,26.23,8.099
8/29/2012 19:30,41150.81251,26.22,8.101
8/29/2012 20:00,41150.83334,26.24,8.096
8/29/2012 20:30,41150.85418,26.26,8.097
8/29/2012 21:00,41150.87501,26.27,8.096
8/29/2012 21:30,41150.89584,26.27,8.101
8/29/2012 22:00,41150.91668,26.27,8.1
8/29/2012 22:30,41150.93751,26.28,8.101
8/29/2012 23:00,41150.95834,26.29,8.093
8/29/2012 23:30,41150.97918,26.28,8.097
8/30/2012 0:00,41151.00001,26.28,8.1
8/30/2012 0:30,41151.02084,26.28,8.097
8/30/2012 1:00,41151.04168,26.28,8.099
8/30/2012 1:30,41151.06251,26.28,8.103
8/30/2012 2:00,41151.08334,26.27,8.101
8/30/2012 2:30,41151.10418,26.27,8.103
8/30/2012 3:00,41151.12501,26.27,8.101
8/30/2012 3:30,41151.14584,26.26,8.103
8/30/2012 4:00,41151.16668,26.25,8.104
8/30/2012 4:30,41151.18751,26.25,8.1
8/30/2012 5:00,41151.20834,26.24,8.102
8/30/2012 5:30,41151.22918,26.24,8.101
8/30/2012 6:00,41151.25001,26.24,8.099
8/30/2012 6:30,41151.27084,26.24,8.099
8/30/2012 7:00,41151.29168,26.23,8.099
8/30/2012 7:30,41151.31251,26.23,8.1
8/30/2012 8:00,41151.33334,26.23,8.102
8/30/2012 8:30,41151.35418,26.22,8.099
8/30/2012 9:00,41151.37501,26.22,8.099
8/30/2012 9:30,41151.39584,26.22,8.099
8/30/2012 10:00,41151.41668,26.22,8.099
8/30/2012 10:30,41151.43751,26.22,8.098
8/30/2012 11:00,41151.45834,26.22,8.099
8/30/2012 11:30,41151.47918,26.22,8.097
8/30/2012 12:00,41151.50001,26.22,8.097
8/30/2012 12:30,41151.52084,26.22,8.093
8/30/2012 13:00,41151.54168,26.2,8.09
8/30/2012 13:30,41151.56251,26.2,8.093
8/30/2012 14:00,41151.58334,26.19,8.094
8/30/2012 14:30,41151.60418,26.19,8.093
8/30/2012 15:00,41151.62501,26.2,8.093
8/30/2012 15:30,41151.64584,26.22,8.092
8/30/2012 16:00,41151.66668,26.23,8.093
8/30/2012 16:30,41151.68751,26.23,8.091
8/30/2012 17:00,41151.70834,26.23,8.094
8/30/2012 17:30,41151.72918,26.2,8.093
8/30/2012 18:00,41151.75001,26.19,8.091
8/30/2012 18:30,41151.77084,26.2,8.094
8/30/2012 19:00,41151.79168,26.21,8.097
8/30/2012 19:30,41151.81251,26.22,8.099
8/30/2012 20:00,41151.83334,26.23,8.1
8/30/2012 20:30,41151.85418,26.24,8.1
8/30/2012 21:00,41151.87501,26.24,8.097
8/30/2012 21:30,41151.89584,26.24,8.1
8/30/2012 22:00,41151.91668,26.24,8.1
8/30/2012 22:30,41151.93751,26.25,8.102
8/30/2012 23:00,41151.95834,26.26,8.1
8/30/2012 23:30,41151.97918,26.28,8.1
8/31/2012 0:00,41152.00001,26.31,8.101
8/31/2012 0:30,41152.02084,26.33,8.104
8/31/2012 1:00,41152.04168,26.43,8.095
8/31/2012 1:30,41152.06251,26.45,8.087
8/31/2012 2:00,41152.08334,26.46,8.096
8/31/2012 2:30,41152.10418,26.43,8.099
8/31/2012 3:00,41152.12501,26.43,8.099
8/31/2012 3:30,41152.14584,26.39,8.097
8/31/2012 4:00,41152.16668,26.37,8.098
8/31/2012 4:30,41152.18751,26.36,8.098
8/31/2012 5:00,41152.20834,26.38,8.097
8/31/2012 5:30,41152.22918,26.37,8.096
8/31/2012 6:00,41152.25001,26.36,8.097
8/31/2012 6:30,41152.27084,26.35,8.095
8/31/2012 7:00,41152.29168,26.36,8.095
8/31/2012 7:30,41152.31251,26.35,8.097
8/31/2012 8:00,41152.33334,26.34,8.097
8/31/2012 8:30,41152.35418,26.34,8.096
8/31/2012 9:00,41152.37501,26.34,8.093
8/31/2012 9:30,41152.39584,26.32,8.096
8/31/2012 10:00,41152.41668,26.31,8.098
8/31/2012 10:30,41152.43751,26.31,8.097
8/31/2012 11:00,41152.45834,26.3,8.095
8/31/2012 11:30,41152.47918,26.3,8.098
8/31/2012 12:00,41152.50001,26.3,8.098
8/31/2012 12:30,41152.52084,26.29,8.09
8/31/2012 13:00,41152.54168,26.29,8.092
8/31/2012 13:30,41152.56251,26.3,8.095
8/31/2012 14:00,41152.58334,26.3,8.098
8/31/2012 14:30,41152.60418,26.3,8.092
8/31/2012 15:00,41152.62501,26.3,8.101
8/31/2012 15:30,41152.64584,26.29,8.1
8/31/2012 16:00,41152.66668,26.29,8.098
8/31/2012 16:30,41152.68751,26.29,8.098
8/31/2012 17:00,41152.70834,26.29,8.095
8/31/2012 17:30,41152.72918,26.3,8.094
8/31/2012 18:00,41152.75001,26.3,8.089
8/31/2012 18:30,41152.77084,26.3,8.089
8/31/2012 19:00,41152.79168,26.31,8.095
8/31/2012 19:30,41152.81251,26.32,8.093
8/31/2012 20:00,41152.83334,26.33,8.093
8/31/2012 20:30,41152.85418,26.33,8.095
8/31/2012 21:00,41152.87501,26.35,8.09
8/31/2012 21:30,41152.89584,26.38,8.09
8/31/2012 22:00,41152.91668,26.39,8.096
8/31/2012 22:30,41152.93751,26.39,8.098
8/31/2012 23:00,41152.95834,26.41,8.098
8/31/2012 23:30,41152.97918,26.42,8.094
9/1/2012 0:00,41153.00001,26.47,8.094
9/1/2012 0:30,41153.02084,26.48,8.097
9/1/2012 1:00,41153.04168,26.49,8.092
9/1/2012 1:30,41153.06251,26.5,8.098
9/1/2012 2:00,41153.08334,26.48,8.101
9/1/2012 2:30,41153.10418,26.49,8.099
9/1/2012 3:00,41153.12501,26.46,8.097
9/1/2012 3:30,41153.14584,26.44,8.097
9/1/2012 4:00,41153.16668,26.42,8.096
9/1/2012 4:30,41153.18751,26.43,8.096
9/1/2012 5:00,41153.20834,26.42,8.092
9/1/2012 5:30,41153.22918,26.4,8.096
9/1/2012 6:00,41153.25001,26.39,8.096
9/1/2012 6:30,41153.27084,26.37,8.096
9/1/2012 7:00,41153.29168,26.36,8.089
9/1/2012 7:30,41153.31251,26.36,8.094
9/1/2012 8:00,41153.33334,26.36,8.088
9/1/2012 8:30,41153.35418,26.35,8.088
9/1/2012 9:00,41153.37501,26.37,8.088
9/1/2012 9:30,41153.39584,26.36,8.087
9/1/2012 10:00,41153.41668,26.37,8.093
9/1/2012 10:30,41153.43751,26.36,8.097
9/1/2012 11:00,41153.45834,26.36,8.092
9/1/2012 11:30,41153.47918,26.34,8.096
9/1/2012 12:00,41153.50001,26.34,8.096
9/1/2012 12:30,41153.52084,26.33,8.096
9/1/2012 13:00,41153.54168,26.32,8.096
9/1/2012 13:30,41153.56251,26.32,8.089
9/1/2012 14:00,41153.58334,26.32,8.092
9/1/2012 14:30,41153.60418,26.31,8.088
9/1/2012 15:00,41153.62501,26.31,8.092
9/1/2012 15:30,41153.64584,26.34,8.09
9/1/2012 16:00,41153.66668,26.34,8.097
9/1/2012 16:30,41153.68751,26.34,8.095
9/1/2012 17:00,41153.70834,26.34,8.095
9/1/2012 17:30,41153.72918,26.33,8.09
9/1/2012 18:00,41153.75001,26.32,8.09
9/1/2012 18:30,41153.77084,26.32,8.097
9/1/2012 19:00,41153.79168,26.32,8.08
9/1/2012 19:30,41153.81251,26.32,8.088
9/1/2012 20:00,41153.83334,26.31,8.092
9/1/2012 20:30,41153.85418,26.32,8.095
9/1/2012 21:00,41153.87501,26.32,8.096
9/1/2012 21:30,41153.89584,26.32,8.099
9/1/2012 22:00,41153.91668,26.34,8.099
9/1/2012 22:30,41153.93751,26.33,8.1
9/1/2012 23:00,41153.95834,26.33,8.101
9/1/2012 23:30,41153.97918,26.35,8.089
9/2/2012 0:00,41154.00001,26.36,8.09
9/2/2012 0:30,41154.02084,26.42,8.09
9/2/2012 1:00,41154.04168,26.56,8.092
9/2/2012 1:30,41154.06251,26.64,8.087
9/2/2012 2:00,41154.08334,26.6,8.087
9/2/2012 2:30,41154.10418,26.61,8.085
9/2/2012 3:00,41154.12501,26.61,8.084
9/2/2012 3:30,41154.14584,26.61,8.086
9/2/2012 4:00,41154.16668,26.6,8.083
9/2/2012 4:30,41154.18751,26.59,8.094
9/2/2012 5:00,41154.20834,26.57,8.093
9/2/2012 5:30,41154.22918,26.56,8.092
9/2/2012 6:00,41154.25001,26.58,8.093
9/2/2012 6:30,41154.27084,26.57,8.092
9/2/2012 7:00,41154.29168,26.58,8.09
9/2/2012 7:30,41154.31251,26.56,8.093
9/2/2012 8:00,41154.33334,26.55,8.09
9/2/2012 8:30,41154.35418,26.55,8.086
9/2/2012 9:00,41154.37501,26.55,8.084
9/2/2012 9:30,41154.39584,26.56,8.089
9/2/2012 10:00,41154.41668,26.58,8.086
9/2/2012 10:30,41154.43751,26.58,8.091
9/2/2012 11:00,41154.45834,26.61,8.076
9/2/2012 11:30,41154.47918,26.58,8.088
9/2/2012 12:00,41154.50001,26.57,8.087
9/2/2012 12:30,41154.52084,26.56,8.088
9/2/2012 13:00,41154.54168,26.56,8.092
9/2/2012 13:30,41154.56251,26.55,8.089
9/2/2012 14:00,41154.58334,26.54,8.083
9/2/2012 14:30,41154.60418,26.53,8.076
9/2/2012 15:00,41154.62501,26.54,8.079
9/2/2012 15:30,41154.64584,26.53,8.078
9/2/2012 16:00,41154.66668,26.52,8.081
9/2/2012 16:30,41154.68751,26.48,8.072
9/2/2012 17:00,41154.70834,26.52,8.091
9/2/2012 17:30,41154.72918,26.52,8.087
9/2/2012 18:00,41154.75001,26.48,8.082
9/2/2012 18:30,41154.77084,26.5,8.085
9/2/2012 19:00,41154.79168,26.52,8.08
9/2/2012 19:30,41154.81251,26.48,8.078
9/2/2012 20:00,41154.83334,26.48,8.084
9/2/2012 20:30,41154.85418,26.45,8.084
9/2/2012 21:00,41154.87501,26.42,8.082
9/2/2012 21:30,41154.89584,26.43,8.078
9/2/2012 22:00,41154.91668,26.47,8.084
9/2/2012 22:30,41154.93751,26.49,8.082
9/2/2012 23:00,41154.95834,26.44,8.089
9/2/2012 23:30,41154.97918,26.42,8.088
9/3/2012 0:00,41155.00001,26.41,8.084
9/3/2012 0:30,41155.02084,26.41,8.092
9/3/2012 1:00,41155.04168,26.37,8.089
9/3/2012 1:30,41155.06251,26.36,8.09
9/3/2012 2:00,41155.08334,26.34,8.087
9/3/2012 2:30,41155.10418,26.32,8.091
9/3/2012 3:00,41155.12501,26.31,8.081
9/3/2012 3:30,41155.14584,26.3,8.088
9/3/2012 4:00,41155.16668,26.31,8.095
9/3/2012 4:30,41155.18751,26.32,8.1
9/3/2012 5:00,41155.20834,26.33,8.095
9/3/2012 5:30,41155.22918,26.34,8.094
9/3/2012 6:00,41155.25001,26.34,8.094
9/3/2012 6:30,41155.27084,26.32,8.097
9/3/2012 7:00,41155.29168,26.28,8.09
9/3/2012 7:30,41155.31251,26.28,8.091
9/3/2012 8:00,41155.33334,26.27,8.086
9/3/2012 8:30,41155.35418,26.26,8.085
9/3/2012 9:00,41155.37501,26.23,8.089
9/3/2012 9:30,41155.39584,26.22,8.089
9/3/2012 10:00,41155.41668,26.21,8.085
9/3/2012 10:30,41155.43751,26.2,8.092
9/3/2012 11:00,41155.45834,26.2,8.089
9/3/2012 11:30,41155.47918,26.18,8.088
9/3/2012 12:00,41155.50001,26.15,8.087
9/3/2012 12:30,41155.52084,26.17,8.091
9/3/2012 13:00,41155.54168,26.15,8.092
9/3/2012 13:30,41155.56251,26.16,8.098
9/3/2012 14:00,41155.58334,26.15,8.098
9/3/2012 14:30,41155.60418,26.14,8.097
9/3/2012 15:00,41155.62501,26.14,8.093
9/3/2012 15:30,41155.64584,26.12,8.093
9/3/2012 16:00,41155.66668,26.12,8.093
9/3/2012 16:30,41155.68751,26.11,8.093
9/3/2012 17:00,41155.70834,26.1,8.091
9/3/2012 17:30,41155.72918,26.1,8.096
9/3/2012 18:00,41155.75001,26.11,8.096
9/3/2012 18:30,41155.77084,26.11,8.094
9/3/2012 19:00,41155.79168,26.09,8.077
9/3/2012 19:30,41155.81251,26.09,8.072
9/3/2012 20:00,41155.83334,26.12,8.079
9/3/2012 20:30,41155.85418,26.15,8.08
9/3/2012 21:00,41155.87501,26.15,8.083
9/3/2012 21:30,41155.89584,26.13,8.078
9/3/2012 22:00,41155.91668,26.12,8.091
9/3/2012 22:30,41155.93751,26.12,8.079
9/3/2012 23:00,41155.95834,26.12,8.082
9/3/2012 23:30,41155.97918,26.12,8.087
9/4/2012 0:00,41156.00001,26.13,8.091
9/4/2012 0:30,41156.02084,26.13,8.098
9/4/2012 1:00,41156.04168,26.13,8.098
9/4/2012 1:30,41156.06251,26.13,8.098
9/4/2012 2:00,41156.08334,26.13,8.098
9/4/2012 2:30,41156.10418,26.12,8.097
9/4/2012 3:00,41156.12501,26.12,8.098
9/4/2012 3:30,41156.14584,26.1,8.097
9/4/2012 4:00,41156.16668,26.1,8.097
9/4/2012 4:30,41156.18751,26.1,8.097
9/4/2012 5:00,41156.20834,26.09,8.092
9/4/2012 5:30,41156.22918,26.08,8.095
9/4/2012 6:00,41156.25001,26.07,8.095
