time_local,time_utc,air_temp_C,data_coverage_air_temp_C,wind_stress_pa,data_coverage_wind_stress_pa,wind_direction_degtrue,data_coverage_wind_direction_degtrue,wind_U_mps,data_coverage_wind_U_mps,wind_V_mps,data_coverage_wind_V_mps,mean_solar_rad_kwpm2,data_coverage_mean_solar_rad_kwpm2,atm_press_mbar,data_coverage_atm_press_mbar,cumulative_rainfall_mm,data_coverage_cumulative_rainfall_mm
2006-12-05 00:00:00,2006-12-05 10:00:00, 25.46, 1.00, 0.0057, 1.00,  49.4, 1.00,  -0.67, 1.00,  -0.57, 1.00,    0.16, 1.00, -999, 0.00,   0.3, 1.00
2006-12-06 00:00:00,2006-12-06 10:00:00, 25.89, 1.00, 0.0107, 1.00,  35.3, 1.00,  -0.86, 1.00,  -1.21, 1.00,    0.24, 1.00, -999, 0.00,   0.0, 1.00
2006-12-07 00:00:00,2006-12-07 10:00:00, 26.18, 1.00, 0.0093, 1.00,  36.7, 1.00,  -0.77, 1.00,  -1.03, 1.00,    0.34, 1.00, -999, 0.00,   0.0, 1.00
2006-12-08 00:00:00,2006-12-08 10:00:00, 26.32, 1.00, 0.0022, 1.00, 211.7, 1.00,   0.23, 1.00,   0.38, 1.00,    0.21, 1.00, -999, 0.00,  18.0, 1.00
2006-12-09 00:00:00,2006-12-09 10:00:00, 25.97, 1.00, 0.0049, 1.00,  36.4, 1.00,  -0.44, 1.00,  -0.60, 1.00,    0.30, 1.00, -999, 0.00,   5.1, 1.00
2006-12-10 00:00:00,2006-12-10 10:00:00, 26.99, 1.00, 0.0074, 1.00,  41.4, 1.00,  -1.04, 1.00,  -1.18, 1.00,    0.27, 1.00, -999, 0.00,   0.0, 1.00
2006-12-11 00:00:00,2006-12-11 10:00:00, 27.08, 1.00, 0.0019, 1.00, 214.4, 1.00,   0.11, 1.00,   0.16, 1.00,    0.26, 1.00, -999, 0.00,   2.8, 1.00
2006-12-12 00:00:00,2006-12-12 10:00:00, 27.18, 1.00, 0.0014, 1.00, 222.0, 1.00,   0.35, 1.00,   0.39, 1.00,    0.30, 1.00, -999, 0.00,   1.3, 1.00
2006-12-13 00:00:00,2006-12-13 10:00:00, 26.63, 1.00, 0.0031, 1.00,  62.5, 1.00,  -0.47, 1.00,  -0.24, 1.00,    0.30, 1.00, -999, 0.00,   0.3, 1.00
2006-12-14 00:00:00,2006-12-14 10:00:00, 26.89, 1.00, 0.0052, 1.00,  51.0, 1.00,  -0.44, 1.00,  -0.36, 1.00,    0.27, 1.00, -999, 0.00,   0.0, 1.00
2006-12-15 00:00:00,2006-12-15 10:00:00, 26.65, 1.00, 0.0039, 1.00,  73.8, 1.00,  -0.54, 1.00,  -0.16, 1.00,    0.27, 1.00, -999, 0.00,  10.4, 1.00
2006-12-16 00:00:00,2006-12-16 10:00:00, 26.88, 1.00, 0.0022, 1.00,  67.6, 1.00,  -0.22, 1.00,  -0.09, 1.00,    0.32, 1.00, -999, 0.00,   0.5, 1.00
2006-12-17 00:00:00,2006-12-17 10:00:00, 27.13, 1.00, 0.0025, 1.00, 131.5, 1.00,  -0.44, 1.00,   0.39, 1.00,    0.32, 1.00, -999, 0.00,   0.0, 1.00
2006-12-18 00:00:00,2006-12-18 10:00:00, 25.01, 1.00, 0.0107, 1.00, 153.4, 1.00,  -0.90, 1.00,   1.80, 1.00,    0.06, 1.00, -999, 0.00,  17.3, 1.00
2006-12-19 00:00:00,2006-12-19 10:00:00, 26.54, 1.00, 0.0046, 1.00, 145.3, 1.00,  -0.80, 1.00,   1.16, 1.00,    0.21, 1.00, -999, 0.00,   4.8, 1.00
2006-12-20 00:00:00,2006-12-20 10:00:00, 26.37, 1.00, 0.0028, 1.00, 124.6, 1.00,  -0.57, 1.00,   0.39, 1.00,    0.19, 1.00, -999, 0.00,   3.3, 1.00
2006-12-21 00:00:00,2006-12-21 10:00:00, 26.09, 1.00, 0.0044, 1.00,  71.2, 1.00,  -0.35, 1.00,  -0.12, 1.00,    0.17, 1.00, -999, 0.00,  11.9, 1.00
2006-12-22 00:00:00,2006-12-22 10:00:00, 26.05, 1.00, 0.0036, 1.00,  53.9, 1.00,  -0.46, 1.00,  -0.33, 1.00,    0.26, 1.00, -999, 0.00,   0.8, 1.00
2006-12-23 00:00:00,2006-12-23 10:00:00, 25.71, 1.00, 0.0032, 1.00, 113.5, 1.00,  -0.46, 1.00,   0.20, 1.00,    0.27, 1.00, -999, 0.00,  26.7, 1.00
2006-12-24 00:00:00,2006-12-24 10:00:00, 26.21, 1.00, 0.0029, 1.00, 133.4, 1.00,  -0.35, 1.00,   0.33, 1.00,    0.29, 1.00, -999, 0.00,  12.4, 1.00
2006-12-25 00:00:00,2006-12-25 10:00:00, 25.55, 1.00, 0.0014, 1.00, 154.4, 1.00,  -0.15, 1.00,   0.32, 1.00,    0.16, 1.00, -999, 0.00,  32.0, 1.00
2006-12-26 00:00:00,2006-12-26 10:00:00, 27.10, 1.00, 0.0059, 1.00,  76.6, 1.00,  -0.89, 1.00,  -0.21, 1.00,    0.21, 1.00, -999, 0.00,   0.3, 1.00
2006-12-27 00:00:00,2006-12-27 10:00:00, 26.70, 1.00, 0.0063, 1.00,  52.6, 1.00,  -0.89, 1.00,  -0.68, 1.00,    0.23, 1.00, -999, 0.00,  15.7, 1.00
2006-12-28 00:00:00,2006-12-28 10:00:00, 27.40, 1.00, 0.0074, 1.00,  45.0, 1.00,  -0.97, 1.00,  -0.96, 1.00,    0.32, 1.00, -999, 0.00,   3.6, 1.00
2006-12-29 00:00:00,2006-12-29 10:00:00, 27.31, 1.00, 0.0072, 1.00,  35.4, 1.00,  -0.65, 1.00,  -0.91, 1.00,    0.32, 1.00, -999, 0.00,   0.0, 1.00
2006-12-30 00:00:00,2006-12-30 10:00:00, 27.33, 1.00, 0.0093, 1.00,  46.5, 1.00,  -0.92, 1.00,  -0.87, 1.00,    0.31, 1.00, -999, 0.00,   0.0, 1.00
2006-12-31 00:00:00,2006-12-31 10:00:00, 27.15, 1.00, 0.0069, 1.00,  52.8, 1.00,  -0.72, 1.00,  -0.55, 1.00,    0.21, 1.00, -999, 0.00,   0.0, 1.00
2007-01-01 00:00:00,2007-01-01 10:00:00, 27.94, 1.00, 0.0141, 1.00,  53.2, 1.00,  -1.50, 1.00,  -1.12, 1.00,    0.30, 1.00, -999, 0.00,   0.0, 1.00
2007-01-02 00:00:00,2007-01-02 10:00:00, 28.77, 1.00, 0.0174, 1.00,  92.8, 1.00,  -2.78, 1.00,   0.14, 1.00,    0.27, 1.00, -999, 0.00,   0.0, 1.00
2007-01-03 00:00:00,2007-01-03 10:00:00, 28.59, 1.00, 0.0099, 1.00,  98.2, 1.00,  -1.75, 1.00,   0.25, 1.00,    0.26, 1.00, -999, 0.00,   0.5, 1.00
2007-01-04 00:00:00,2007-01-04 10:00:00, 28.49, 1.00, 0.0110, 1.00,  60.1, 1.00,  -1.45, 1.00,  -0.83, 1.00,    0.30, 1.00, -999, 0.00,   0.0, 1.00
2007-01-05 00:00:00,2007-01-05 10:00:00, 28.22, 1.00, 0.0147, 1.00,  63.3, 1.00,  -2.02, 1.00,  -1.02, 1.00,    0.24, 1.00, -999, 0.00,   0.8, 1.00
2007-01-06 00:00:00,2007-01-06 10:00:00, 25.72, 1.00, 0.0064, 1.00,  95.7, 1.00,  -0.66, 1.00,   0.07, 1.00,    0.04, 1.00, -999, 0.00,  26.9, 1.00
2007-01-07 00:00:00,2007-01-07 10:00:00, 27.29, 1.00, 0.0082, 1.00,  80.3, 1.00,  -1.32, 1.00,  -0.23, 1.00,    0.26, 1.00, -999, 0.00,   0.0, 1.00
2007-01-08 00:00:00,2007-01-08 10:00:00, 27.71, 1.00, 0.0103, 1.00,  82.3, 1.00,  -1.73, 1.00,  -0.23, 1.00,    0.24, 1.00, -999, 0.00,   5.1, 1.00
2007-01-09 00:00:00,2007-01-09 10:00:00, 27.55, 1.00, 0.0097, 1.00,  87.4, 1.00,  -1.78, 1.00,  -0.08, 1.00,    0.19, 1.00, -999, 0.00,  11.9, 1.00
2007-01-10 00:00:00,2007-01-10 10:00:00, 26.52, 1.00, 0.0084, 1.00,  64.9, 1.00,  -1.12, 1.00,  -0.52, 1.00,    0.14, 1.00, -999, 0.00,   0.0, 1.00
2007-01-11 00:00:00,2007-01-11 10:00:00, 25.86, 1.00, 0.0052, 1.00,  99.0, 1.00,  -0.90, 1.00,   0.14, 1.00,    0.07, 1.00, -999, 0.00,  50.8, 1.00
2007-01-12 00:00:00,2007-01-12 10:00:00, 25.56, 1.00, 0.0072, 1.00,  80.4, 1.00,  -1.12, 1.00,  -0.19, 1.00,    0.09, 1.00, -999, 0.00,  51.8, 1.00
2007-01-13 00:00:00,2007-01-13 10:00:00, 26.43, 1.00, 0.0039, 1.00, 247.9, 1.00,   0.87, 1.00,   0.35, 1.00,    0.08, 1.00, -999, 0.00,  17.3, 1.00
2007-01-14 00:00:00,2007-01-14 10:00:00, 27.09, 1.00, 0.0042, 1.00, 270.5, 1.00,   1.13, 1.00,  -0.01, 1.00,    0.12, 1.00, -999, 0.00,  33.8, 1.00
2007-01-15 00:00:00,2007-01-15 10:00:00, 25.90, 1.00, 0.0054, 1.00, 264.0, 1.00,   1.29, 1.00,   0.13, 1.00,    0.03, 1.00, -999, 0.00,  65.8, 1.00
2007-01-16 00:00:00,2007-01-16 10:00:00, 26.50, 1.00, 0.0095, 1.00, 284.8, 1.00,   2.36, 1.00,  -0.63, 1.00,    0.06, 1.00, -999, 0.00,  49.5, 1.00
2007-01-17 00:00:00,2007-01-17 10:00:00, 27.02, 1.00, 0.0103, 1.00, 280.3, 1.00,   2.46, 1.00,  -0.44, 1.00,    0.06, 1.00, -999, 0.00, 123.7, 1.00
2007-01-18 00:00:00,2007-01-18 10:00:00, 25.92, 1.00, 0.0039, 1.00, 255.4, 1.00,   0.77, 1.00,   0.20, 1.00,    0.14, 1.00, -999, 0.00, 128.5, 1.00
2007-01-19 00:00:00,2007-01-19 10:00:00, 25.21, 1.00, 0.0039, 1.00, 142.5, 1.00,  -0.52, 1.00,   0.68, 1.00,    0.12, 0.99, -999, 0.00,  18.0, 1.00
2007-01-20 00:00:00,2007-01-20 10:00:00, 26.67, 1.00, 0.0107, 1.00,  45.1, 1.00,  -1.40, 1.00,  -1.39, 1.00,    0.08, 1.00, -999, 0.00,   5.6, 1.00
2007-01-21 00:00:00,2007-01-21 10:00:00, 27.95, 1.00, 0.0248, 1.00,  41.0, 1.00,  -2.58, 1.00,  -2.97, 1.00,    0.14, 1.00, -999, 0.00,   0.0, 1.00
2007-01-22 00:00:00,2007-01-22 10:00:00, 28.10, 1.00, 0.0318, 1.00,  28.9, 1.00,  -2.14, 1.00,  -3.87, 1.00,    0.22, 1.00, -999, 0.00,   0.8, 1.00
2007-01-23 00:00:00,2007-01-23 10:00:00, 28.14, 1.00, 0.0155, 1.00, 327.9, 1.00,   0.26, 1.00,  -0.41, 1.00,    0.14, 1.00, -999, 0.00,   9.9, 1.00
2007-01-24 00:00:00,2007-01-24 10:00:00, 27.35, 1.00, 0.0089, 1.00, 240.8, 1.00,   1.21, 1.00,   0.68, 1.00,    0.15, 1.00, -999, 0.00,  27.7, 1.00
2007-01-25 00:00:00,2007-01-25 10:00:00, 26.52, 1.00, 0.0210, 1.00, 169.4, 1.00,  -0.19, 1.00,   1.00, 1.00,    0.10, 1.00, -999, 0.00,  72.6, 1.00
2007-01-26 00:00:00,2007-01-26 10:00:00, 27.42, 1.00, 0.0085, 1.00, 232.7, 1.00,   1.18, 1.00,   0.90, 1.00,    0.21, 1.00, -999, 0.00,   9.1, 1.00
2007-01-27 00:00:00,2007-01-27 10:00:00, 27.93, 1.00, 0.0090, 1.00,  44.6, 1.00,  -0.97, 1.00,  -0.99, 1.00,    0.31, 0.99, -999, 0.00,   0.0, 1.00
2007-01-28 00:00:00,2007-01-28 10:00:00, 27.83, 1.00, 0.0110, 1.00,  68.4, 1.00,  -1.82, 1.00,  -0.72, 1.00,    0.28, 1.00, -999, 0.00,   6.6, 1.00
2007-01-29 00:00:00,2007-01-29 10:00:00, 28.31, 1.00, 0.0120, 1.00,  60.2, 1.00,  -1.84, 1.00,  -1.05, 1.00,    0.32, 1.00, -999, 0.00,   0.0, 1.00
2007-01-30 00:00:00,2007-01-30 10:00:00, 27.28, 1.00, 0.0100, 1.00,  34.7, 1.00,  -0.70, 1.00,  -1.01, 1.00,    0.33, 1.00, -999, 0.00,   0.0, 1.00
2007-01-31 00:00:00,2007-01-31 10:00:00, 26.74, 1.00, 0.0078, 1.00,  49.3, 1.00,  -0.72, 1.00,  -0.62, 1.00,    0.33, 1.00, -999, 0.00,   0.0, 1.00
2007-02-01 00:00:00,2007-02-01 10:00:00, 27.12, 1.00, 0.0046, 1.00,  67.2, 1.00,  -0.45, 1.00,  -0.19, 1.00,    0.27, 1.00, -999, 0.00,   0.0, 1.00
2007-02-02 00:00:00,2007-02-02 10:00:00, 26.97, 1.00, 0.0074, 1.00,  49.3, 1.00,  -0.78, 1.00,  -0.67, 1.00,    0.24, 1.00, -999, 0.00,   0.0, 1.00
2007-02-03 00:00:00,2007-02-03 10:00:00, 26.85, 1.00, 0.0016, 1.00, 140.7, 1.00,  -0.31, 1.00,   0.39, 1.00,    0.34, 1.00, -999, 0.00,   5.6, 1.00
2007-02-04 00:00:00,2007-02-04 10:00:00, 26.92, 1.00, 0.0017, 1.00, 223.5, 1.00,   0.17, 1.00,   0.18, 1.00,    0.31, 1.00, -999, 0.00,   0.0, 1.00
2007-02-05 00:00:00,2007-02-05 10:00:00, 26.18, 1.00, 0.0018, 1.00, 135.0, 1.00,  -0.49, 1.00,   0.49, 1.00,    0.26, 1.00, -999, 0.00,   4.3, 1.00
2007-02-06 00:00:00,2007-02-06 10:00:00, 25.14, 1.00, 0.0014, 1.00, 146.5, 1.00,  -0.18, 1.00,   0.27, 1.00,    0.06, 1.00, -999, 0.00,  47.2, 1.00
2007-02-07 00:00:00,2007-02-07 10:00:00, 25.56, 1.00, 0.0026, 1.00, 233.8, 1.00,   0.53, 1.00,   0.39, 1.00,    0.01, 1.00, -999, 0.00,  95.0, 1.00
2007-02-08 00:00:00,2007-02-08 10:00:00, 26.80, 1.00, 0.0023, 1.00, 100.7, 1.00,  -0.24, 1.00,   0.05, 1.00,    0.18, 1.00, -999, 0.00,   6.9, 1.00
2007-02-09 00:00:00,2007-02-09 10:00:00, 26.98, 1.00, 0.0014, 1.00, 148.2, 1.00,  -0.13, 1.00,   0.21, 1.00,    0.27, 1.00, -999, 0.00,   0.0, 1.00
2007-02-10 00:00:00,2007-02-10 10:00:00, 27.27, 1.00, 0.0017, 1.00, 183.7, 1.00,   0.02, 1.00,   0.37, 1.00,    0.27, 1.00, -999, 0.00,  25.7, 1.00
2007-02-11 00:00:00,2007-02-11 10:00:00, 27.18, 1.00, 0.0011, 1.00, 214.7, 1.00,   0.16, 1.00,   0.24, 1.00,    0.22, 1.00, -999, 0.00,   1.3, 1.00
2007-02-12 00:00:00,2007-02-12 10:00:00, 27.36, 1.00, 0.0011, 1.00, 195.7, 1.00,   0.10, 1.00,   0.36, 1.00,    0.28, 1.00, -999, 0.00,  11.2, 1.00
2007-02-13 00:00:00,2007-02-13 10:00:00, 27.21, 1.00, 0.0016, 1.00, 147.4, 1.00,  -0.24, 1.00,   0.38, 1.00,    0.28, 1.00, -999, 0.00,   1.0, 1.00
2007-02-14 00:00:00,2007-02-14 10:00:00, 26.67, 1.00, 0.0013, 1.00, 142.1, 1.00,  -0.15, 1.00,   0.19, 1.00,    0.24, 1.00, -999, 0.00,   1.5, 1.00
2007-02-15 00:00:00,2007-02-15 10:00:00, 27.23, 1.00, 0.0007, 1.00, 192.0, 1.00,   0.07, 1.00,   0.32, 1.00,    0.21, 1.00, -999, 0.00,   0.0, 1.00
2007-02-16 00:00:00,2007-02-16 10:00:00, 27.25, 1.00, 0.0005, 1.00, 188.3, 1.00,   0.04, 1.00,   0.25, 1.00,    0.16, 1.00, -999, 0.00,   0.0, 1.00
2007-02-17 00:00:00,2007-02-17 10:00:00, 27.58, 1.00, 0.0010, 1.00, 209.9, 1.00,   0.16, 1.00,   0.28, 1.00,    0.27, 1.00, -999, 0.00,   0.0, 1.00
2007-02-18 00:00:00,2007-02-18 10:00:00, 26.93, 1.00, 0.0013, 1.00, 114.6, 1.00,  -0.24, 1.00,   0.11, 1.00,    0.20, 1.00, -999, 0.00,   2.8, 1.00
2007-02-19 00:00:00,2007-02-19 10:00:00, 27.07, 1.00, 0.0048, 1.00,  35.8, 1.00,  -0.50, 1.00,  -0.69, 1.00,    0.29, 1.00, -999, 0.00,   0.0, 1.00
2007-02-20 00:00:00,2007-02-20 10:00:00, 27.29, 1.00, 0.0067, 1.00,  42.4, 1.00,  -0.62, 1.00,  -0.68, 1.00,    0.31, 1.00, -999, 0.00,   7.6, 1.00
2007-02-21 00:00:00,2007-02-21 10:00:00, 27.84, 1.00, 0.0060, 1.00,  65.3, 1.00,  -0.32, 1.00,  -0.15, 1.00,    0.28, 1.00, -999, 0.00,   3.0, 1.00
2007-02-22 00:00:00,2007-02-22 10:00:00, 28.52, 1.00, 0.0026, 1.00, 200.6, 1.00,   0.18, 1.00,   0.47, 1.00,    0.32, 1.00, -999, 0.00,   0.0, 1.00
2007-02-23 00:00:00,2007-02-23 10:00:00, 28.11, 1.00, 0.0075, 1.00,  88.5, 1.00,  -1.37, 1.00,  -0.04, 1.00,    0.25, 1.00, -999, 0.00,   0.0, 1.00
2007-02-24 00:00:00,2007-02-24 10:00:00, 26.51, 1.00, 0.0037, 1.00,  93.8, 1.00,  -0.13, 1.00,   0.01, 1.00,    0.23, 1.00, -999, 0.00,   0.0, 1.00
2007-02-25 00:00:00,2007-02-25 10:00:00, 26.97, 1.00, 0.0019, 1.00, 162.1, 1.00,  -0.19, 1.00,   0.59, 1.00,    0.31, 1.00, -999, 0.00,   0.3, 1.00
2007-02-26 00:00:00,2007-02-26 10:00:00, 27.21, 1.00, 0.0089, 1.00,  45.9, 1.00,  -0.79, 1.00,  -0.76, 1.00,    0.31, 1.00, -999, 0.00,   0.0, 1.00
2007-02-27 00:00:00,2007-02-27 10:00:00, 28.24, 1.00, 0.0055, 1.00,  81.9, 1.00,  -0.79, 1.00,  -0.11, 1.00,    0.22, 1.00, -999, 0.00,   0.0, 1.00
2007-02-28 00:00:00,2007-02-28 10:00:00, 29.28, 1.00, 0.0110, 1.00,  81.3, 1.00,  -1.83, 1.00,  -0.28, 1.00,    0.32, 1.00, -999, 0.00,   0.0, 1.00
2007-03-01 00:00:00,2007-03-01 10:00:00, 27.88, 1.00, 0.0082, 1.00,  87.1, 1.00,  -1.14, 1.00,  -0.06, 1.00,    0.32, 1.00, -999, 0.00,   0.0, 1.00
2007-03-02 00:00:00,2007-03-02 10:00:00, 29.08, 1.00, 0.0133, 1.00,  74.5, 1.00,  -2.00, 1.00,  -0.55, 1.00,    0.30, 1.00, -999, 0.00,   0.0, 1.00
2007-03-03 00:00:00,2007-03-03 10:00:00, 28.62, 1.00, 0.0118, 1.00,  84.9, 1.00,  -1.79, 1.00,  -0.16, 1.00,    0.27, 1.00, -999, 0.00,  19.1, 1.00
2007-03-04 00:00:00,2007-03-04 10:00:00, 28.39, 1.00, 0.0065, 1.00,  90.0, 1.00,  -1.37, 1.00,   0.00, 1.00,    0.19, 1.00, -999, 0.00,   0.3, 1.00
2007-03-05 00:00:00,2007-03-05 10:00:00, 28.81, 1.00, 0.0104, 1.00,  62.3, 1.00,  -1.60, 1.00,  -0.84, 1.00,    0.29, 1.00, -999, 0.00,   0.0, 1.00
2007-03-06 00:00:00,2007-03-06 10:00:00, 28.29, 1.00, 0.0058, 1.00,  57.5, 1.00,  -0.99, 1.00,  -0.63, 1.00,    0.26, 1.00, -999, 0.00,   2.3, 1.00
2007-03-07 00:00:00,2007-03-07 10:00:00, 27.97, 1.00, 0.0024, 1.00, 197.3, 1.00,   0.15, 1.00,   0.47, 1.00,    0.27, 1.00, -999, 0.00,   0.5, 1.00
2007-03-08 00:00:00,2007-03-08 10:00:00, 27.32, 1.00, 0.0018, 1.00, 126.6, 1.00,  -0.29, 1.00,   0.22, 1.00,    0.29, 1.00, -999, 0.00,   0.0, 1.00
2007-03-09 00:00:00,2007-03-09 10:00:00, 28.17, 1.00, 0.0072, 1.00, 100.6, 1.00,  -0.84, 1.00,   0.16, 1.00,    0.26, 1.00, -999, 0.00,   0.0, 1.00
2007-03-10 00:00:00,2007-03-10 10:00:00, 28.75, 1.00, 0.0063, 1.00, 182.5, 1.00,   0.04, 1.00,   0.80, 1.00,    0.25, 1.00, -999, 0.00,   0.0, 1.00
2007-03-11 00:00:00,2007-03-11 10:00:00, 27.19, 1.00, 0.0017, 1.00,  99.9, 1.00,  -0.41, 1.00,   0.07, 1.00,    0.28, 1.00, -999, 0.00,   0.0, 1.00
2007-03-12 00:00:00,2007-03-12 10:00:00, 27.89, 1.00, 0.0056, 1.00,  53.3, 1.00,  -0.70, 1.00,  -0.52, 1.00,    0.26, 1.00, -999, 0.00,   1.0, 1.00
2007-03-13 00:00:00,2007-03-13 10:00:00, 28.52, 1.00, 0.0132, 1.00,  57.6, 1.00,  -1.79, 1.00,  -1.13, 1.00,    0.30, 1.00, -999, 0.00,   0.0, 1.00
2007-03-14 00:00:00,2007-03-14 10:00:00, 28.24, 1.00, 0.0115, 1.00,  79.6, 1.00,  -1.59, 1.00,  -0.29, 1.00,    0.23, 1.00, -999, 0.00,  14.0, 1.00
2007-03-15 00:00:00,2007-03-15 10:00:00, 27.91, 1.00, 0.0079, 1.00,  91.4, 1.00,  -1.19, 1.00,   0.03, 1.00,    0.23, 1.00, -999, 0.00,  16.8, 1.00
2007-03-16 00:00:00,2007-03-16 10:00:00, 27.25, 1.00, 0.0089, 1.00,  78.6, 1.00,  -1.09, 1.00,  -0.22, 1.00,    0.27, 1.00, -999, 0.00,   1.3, 1.00
2007-03-17 00:00:00,2007-03-17 10:00:00, 26.29, 1.00, 0.0057, 1.00,  97.6, 1.00,  -0.64, 1.00,   0.09, 1.00,    0.18, 1.00, -999, 0.00,  13.7, 1.00
2007-03-18 00:00:00,2007-03-18 10:00:00, 26.06, 1.00, 0.0045, 1.00,  98.8, 1.00,  -0.59, 1.00,   0.09, 1.00,    0.23, 1.00, -999, 0.00,   2.3, 1.00
2007-03-19 00:00:00,2007-03-19 10:00:00, 26.32, 1.00, 0.0030, 1.00, 126.7, 1.00,  -0.35, 1.00,   0.26, 1.00,    0.19, 1.00, -999, 0.00,   6.4, 1.00
2007-03-20 00:00:00,2007-03-20 10:00:00, 26.25, 1.00, 0.0061, 1.00,  49.5, 1.00,  -0.69, 1.00,  -0.59, 1.00,    0.24, 1.00, -999, 0.00,   7.4, 1.00
2007-03-21 00:00:00,2007-03-21 10:00:00, 28.64, 1.00, 0.0092, 1.00,  70.2, 1.00,  -1.41, 1.00,  -0.51, 1.00,    0.28, 1.00, -999, 0.00,   0.0, 1.00
2007-03-22 00:00:00,2007-03-22 10:00:00, 27.56, 1.00, 0.0116, 1.00,  44.2, 1.00,  -1.00, 1.00,  -1.03, 1.00,    0.27, 1.00, -999, 0.00,  11.4, 1.00
2007-03-23 00:00:00,2007-03-23 10:00:00, 27.16, 1.00, 0.0020, 1.00,  70.8, 1.00,  -0.31, 1.00,  -0.11, 1.00,    0.23, 1.00, -999, 0.00,   0.0, 1.00
2007-03-24 00:00:00,2007-03-24 10:00:00, 27.15, 1.00, 0.0018, 1.00, 162.7, 1.00,  -0.14, 1.00,   0.44, 1.00,    0.28, 1.00, -999, 0.00,  15.2, 1.00
2007-03-25 00:00:00,2007-03-25 10:00:00, 24.99, 1.00, 0.0012, 1.00, 150.8, 1.00,  -0.22, 1.00,   0.40, 1.00,    0.06, 1.00, -999, 0.00,  45.5, 1.00
2007-03-26 00:00:00,2007-03-26 10:00:00, 26.59, 1.00, 0.0028, 1.00, 138.2, 1.00,  -0.53, 1.00,   0.59, 1.00,    0.08, 1.00, -999, 0.00,   6.9, 1.00
2007-03-27 00:00:00,2007-03-27 10:00:00, 26.86, 1.00, 0.0100, 1.00,  64.8, 1.00,  -1.34, 1.00,  -0.63, 1.00,    0.20, 1.00, -999, 0.00,  10.7, 1.00
2007-03-28 00:00:00,2007-03-28 10:00:00, 25.65, 1.00, 0.0023, 1.00, 133.3, 1.00,  -0.37, 1.00,   0.35, 1.00,    0.12, 1.00, -999, 0.00,  83.8, 1.00
2007-03-29 00:00:00,2007-03-29 10:00:00, 27.09, 1.00, 0.0049, 1.00, 167.3, 1.00,  -0.08, 1.00,   0.33, 1.00,    0.21, 1.00, -999, 0.00,   5.8, 1.00
2007-03-30 00:00:00,2007-03-30 10:00:00, 26.74, 1.00, 0.0050, 1.00,  38.5, 1.00,  -0.16, 1.00,  -0.20, 1.00,    0.24, 1.00, -999, 0.00,  27.7, 1.00
2007-03-31 00:00:00,2007-03-31 10:00:00, 26.51, 1.00, 0.0011, 1.00, 142.8, 1.00,  -0.27, 1.00,   0.36, 1.00,    0.20, 1.00, -999, 0.00,  22.4, 1.00
2007-04-01 00:00:00,2007-04-01 10:00:00, 26.91, 1.00, 0.0029, 1.00,  73.9, 1.00,  -0.33, 1.00,  -0.10, 1.00,    0.27, 1.00, -999, 0.00,   0.0, 1.00
2007-04-02 00:00:00,2007-04-02 10:00:00, 26.47, 1.00, 0.0032, 1.00,  98.0, 1.00,  -0.54, 1.00,   0.08, 1.00,    0.25, 1.00, -999, 0.00,   0.8, 1.00
2007-04-03 00:00:00,2007-04-03 10:00:00, 26.27, 1.00, 0.0010, 1.00, 154.1, 1.00,  -0.22, 1.00,   0.45, 1.00,    0.21, 1.00, -999, 0.00,  31.5, 1.00
2007-04-04 00:00:00,2007-04-04 10:00:00, 27.11, 1.00, 0.0021, 1.00, 146.7, 1.00,  -0.31, 1.00,   0.48, 1.00,    0.26, 1.00, -999, 0.00,   0.3, 1.00
2007-04-05 00:00:00,2007-04-05 10:00:00, 26.87, 1.00, 0.0025, 1.00, 147.1, 1.00,  -0.47, 1.00,   0.73, 1.00,    0.25, 1.00, -999, 0.00,   0.0, 1.00
2007-04-06 00:00:00,2007-04-06 10:00:00, 27.15, 1.00, 0.0036, 1.00, 156.5, 1.00,  -0.47, 1.00,   1.09, 1.00,    0.27, 1.00, -999, 0.00,   1.0, 1.00
2007-04-07 00:00:00,2007-04-07 10:00:00, 26.58, 1.00, 0.0019, 1.00, 152.2, 1.00,  -0.30, 1.00,   0.56, 1.00,    0.21, 1.00, -999, 0.00,   7.6, 1.00
2007-04-08 00:00:00,2007-04-08 10:00:00, 27.29, 1.00, 0.0027, 1.00, 154.7, 1.00,  -0.39, 1.00,   0.82, 1.00,    0.26, 1.00, -999, 0.00,   2.5, 1.00
2007-04-09 00:00:00,2007-04-09 10:00:00, 26.90, 1.00, 0.0019, 1.00, 236.2, 1.00,   0.38, 1.00,   0.26, 1.00,    0.29, 1.00, -999, 0.00,   0.0, 1.00
2007-04-10 00:00:00,2007-04-10 10:00:00, 26.91, 1.00, 0.0013, 1.00, 233.6, 1.00,   0.36, 1.00,   0.26, 1.00,    0.28, 1.00, -999, 0.00,   0.0, 1.00
2007-04-11 00:00:00,2007-04-11 10:00:00, 26.91, 1.00, 0.0020, 1.00, 188.1, 1.00,   0.07, 1.00,   0.47, 1.00,    0.26, 1.00, -999, 0.00,   9.4, 1.00
2007-04-12 00:00:00,2007-04-12 10:00:00, 26.29, 1.00, 0.0034, 1.00, 146.6, 1.00,  -0.63, 1.00,   0.95, 1.00,    0.17, 1.00, -999, 0.00,   0.0, 1.00
